,item_brand,item_name,item_price,item_link
1610,Puma,Women's RS-X3 Puzzle Casual Sneakers from Finish Line,$110.00,https://www.macys.com/shop/product/puma-womens-rs-x3-puzzle-casual-sneakers-from-finish-line?ID=10462604&CategoryID=56233
1611,Olivia Miller,'Boss Bae' Boots,$109.99,https://www.macys.com/shop/product/olivia-miller-boss-bae-boots?ID=10402788&CategoryID=56233
1612,The North Face,Women's Shellista III Shorty Boots,$120.00,https://www.macys.com/shop/product/the-north-face-womens-shellista-iii-shorty-boots?ID=8538572&CategoryID=56233
1613,Vince Camuto,Savesha Dress Sandals,$99.00,https://www.macys.com/shop/product/vince-camuto-savesha-dress-sandals?ID=10405831&CategoryID=56233
1614,INC International Concepts,"INC Women's Heily Stretch Wedge Sneakers, Created For Macy's",$99.50,https://www.macys.com/shop/product/inc-womens-heily-stretch-wedge-sneakers-created-for-macys?ID=10504604&CategoryID=56233
1615,Style & Co,"Ashliie Wide-Calf Riding Boots, Created For Macy's",$89.50,https://www.macys.com/shop/product/style-co-ashliie-wide-calf-riding-boots-created-for-macys?ID=10345318&CategoryID=56233
1616,Jewel Badgley Mischka,Rory Evening Boots,$149.00,https://www.macys.com/shop/product/jewel-badgley-mischka-rory-evening-boots?ID=10210966&CategoryID=56233
1617,American Rag,"Ashlyn Leather Leather Booties , Created for Macy's",$129.50,https://www.macys.com/shop/product/american-rag-ashlyn-leather-leather-booties-created-for-macys?ID=9454269&CategoryID=56233
1618,Vince Camuto,Candera Pumps ,$99.00,https://www.macys.com/shop/product/vince-camuto-candera-pumps?ID=10421574&CategoryID=56233
1619,Reebok,Women's Lite Slip-On Casual Sneakers from Finish Line,$55.00,https://www.macys.com/shop/product/reebok-womens-lite-slip-on-casual-sneakers-from-finish-line?ID=10478240&CategoryID=56233
1620,Nike,Women's Classic Cortez Premium Casual Sneakers from Finish Line,$50.00,https://www.macys.com/shop/product/nike-womens-classic-cortez-premium-casual-sneakers-from-finish-line?ID=10141311&CategoryID=56233
1621,Material Girl,"Women's Safirah Flat Thong Sandals, Created For Macy's",$59.50,https://www.macys.com/shop/product/material-girl-womens-safirah-flat-thong-sandals-created-for-macys?ID=9889909&CategoryID=56233
1622,Puma,Women's Roma Amor Heritage Casual Sneakers from Finish Line,$45.00,https://www.macys.com/shop/product/puma-womens-roma-amor-heritage-casual-sneakers-from-finish-line?ID=10183262&CategoryID=56233
1623,Journee Collection,Women's Tekoa Rain Boot,$84.99,https://www.macys.com/shop/product/journee-collection-womens-tekoa-rain-boot?ID=10361450&CategoryID=56233
1624,COACH,Women's Jannelle Tall Boots,$350.00,https://www.macys.com/shop/product/coach-womens-jannelle-tall-boots?ID=10347296&CategoryID=56233
1625,Dirty Laundry,Raeven Booties,$69.95,https://www.macys.com/shop/product/dirty-laundry-raeven-booties?ID=10324992&CategoryID=56233
1626,INC International Concepts,"INC Gavi Strappy Cone Heel Dress Sandals, Created for Macy's",$43.93,https://www.macys.com/shop/product/inc-gavi-strappy-cone-heel-dress-sandals-created-for-macys?ID=9013986&CategoryID=56233
1627,Walking Cradles,Rose Petals By Caliente Evening Shoe,$115.00,https://www.macys.com/shop/product/rose-petals-by-walking-cradles-caliente-evening-shoe?ID=10480414&CategoryID=56233
1628,Minnetonka,Chesney Scuff Slipper,$39.95,https://www.macys.com/shop/product/minnetonka-chesney-scuff-slipper?ID=10249387&CategoryID=56233
1629,Brooks,Women's Revel 3 Running Sneakers from Finish Line,$100.00,https://www.macys.com/shop/product/brooks-womens-revel-3-running-sneakers-from-finish-line?ID=10462514&CategoryID=56233
1630,Nike,Women's Air Max 200 Running Sneakers from Finish Line,$100.00,https://www.macys.com/shop/product/nike-womens-air-max-200-running-sneakers-from-finish-line?ID=10161308&CategoryID=56233
1631,Nine West,Alex Faux-Fur Booties,$139.00,https://www.macys.com/shop/product/nine-west-alex-faux-fur-booties?ID=10200262&CategoryID=56233
1632,Sperry,Women's Seaport Stud-Trim Penny Loafers,$100.00,https://www.macys.com/shop/product/sperry-womens-seaport-stud-trim-penny-loafers?ID=9593790&CategoryID=56233
1633,Nine West,Persia Hiker Booties,$159.00,https://www.macys.com/shop/product/nine-west-persia-hiker-booties?ID=9983729&CategoryID=56233
1634,BCBGeneration,Henaya Pumps,$109.00,https://www.macys.com/shop/product/bcbgeneration-henaya-pumps?ID=10355755&CategoryID=56233
1635,Asics,Women's GEL-Kayano 26 Wide Width Running Sneakers from Finish Line,$160.00,https://www.macys.com/shop/product/asics-womens-gel-kayano-26-wide-width-running-sneakers-from-finish-line?ID=10496235&CategoryID=56233
1636,Asics,Women's GEL-Contend 5 Running Sneakers from Finish Line,$50.00,https://www.macys.com/shop/product/asics-womens-gel-contend-5-running-sneakers-from-finish-line?ID=9653461&CategoryID=56233
1637,Fila,Women's Disruptor II Stretch Casual Sneakers from Finish Line,$40.00,https://www.macys.com/shop/product/fila-womens-disruptor-ii-stretch-casual-sneakers-from-finish-line?ID=10131369&CategoryID=56233
1638,Sam Edelman,Patti Heeled Dress Sandals,$69.99,https://www.macys.com/shop/product/sam-edelman-patti-heeled-dress-sandals?ID=8854831&CategoryID=56233
1639,Nike,Women's Air Max Dia Casual Sneakers from Finish Line,$110.00,https://www.macys.com/shop/product/nike-womens-air-max-dia-casual-sneakers-from-finish-line?ID=10225187&CategoryID=56233
1640,XOXO,Strasburg Slouch Boots,$89.00,https://www.macys.com/shop/product/xoxo-strasburg-slouch-boots?ID=10193187&CategoryID=56233
1641,Steve Madden,Women's Kori Tailored Mules,$79.00,https://www.macys.com/shop/product/steve-madden-womens-kori-tailored-mules?ID=10051107&CategoryID=56233
1642,GUESS,Kadre Shooties,$129.00,https://www.macys.com/shop/product/guess-kadre-shooties?ID=10440016&CategoryID=56233
1643,adidas,Women's NMD R1 V2 Casual Sneakers from Finish Line,$130.00,https://www.macys.com/shop/product/adidas-womens-nmd-r1-v2-casual-sneakers-from-finish-line?ID=10486311&CategoryID=56233
1644,Cliffs by White Mountain,Percy Wedge Booties,$119.00,https://www.macys.com/shop/product/cliffs-by-white-mountain-percy-wedge-booties?ID=10463784&CategoryID=56233
1645,Calvin Klein,Women's Roya Dress Pumps,$129.00,https://www.macys.com/shop/product/calvin-klein-womens-roya-dress-pumps?ID=10360853&CategoryID=56233
1646,Kenneth Cole New York,Women's Kiera Sneakers,$140.00,https://www.macys.com/shop/product/kenneth-cole-new-york-womens-kiera-sneakers?ID=10486630&CategoryID=56233
1647,Carlos by Carlos Santana,Pointer Shooties,$33.93,https://www.macys.com/shop/product/carlos-by-carlos-santana-pointer-shooties?ID=10170870&CategoryID=56233
1648,White Mountain,Desmen Ankle Boots,$79.00,https://www.macys.com/shop/product/white-mountain-desmen-ankle-boots?ID=9902269&CategoryID=56233
1649,Sorel,Women's Joan Of Arctic Wedge Zip Booties,$200.00,https://www.macys.com/shop/product/sorel-womens-joan-of-arctic-wedge-zip-booties?ID=9676473&CategoryID=56233
1650,adidas,Women's Originals Supercourt Casual Sneakers from Finish Line,$75.00,https://www.macys.com/shop/product/adidas-womens-originals-supercourt-casual-sneakers-from-finish-line?ID=10180357&CategoryID=56233
1651,Charter Club,"Women's Esmaraa Bow Thong Sandals, Created for Macy's",$39.50,https://www.macys.com/shop/product/charter-club-womens-esmaraa-bow-thong-sandals-created-for-macys?ID=9931938&CategoryID=56233
1652,MICHAEL Michael Kors,Mickey Trainer Sneakers,$170.00,https://www.macys.com/shop/product/michael-michael-kors-mickey-trainer-sneakers?ID=9495303&CategoryID=56233
1653,INC International Concepts,"INC Khione Vinyl-Pieced Multi-Animal Pumps, Created for Macy's",$99.50,https://www.macys.com/shop/product/inc-khione-vinyl-pieced-multi-animal-pumps-created-for-macys?ID=9581789&CategoryID=56233
1654,Naturalizer,Gabby Shooties,$140.00,https://www.macys.com/shop/product/naturalizer-gabby-shooties?ID=10406128&CategoryID=56233
1655,INC International Concepts,"INC Kalama Stretch Wedge Sneaker, Created for Macy's",$30.93,https://www.macys.com/shop/product/inc-kalama-stretch-wedge-sneaker-created-for-macys?ID=9027570&CategoryID=56233
1656,kensie,Leticia Ankle Booties,$149.00,https://www.macys.com/shop/product/kensie-leticiaankle-booties?ID=9615963&CategoryID=56233
1657,Nine West,Jory Stretch Booties,$129.00,https://www.macys.com/shop/product/nine-west-jory-stretch-booties?ID=10130248&CategoryID=56233
1658,Skechers,Women's Street Cleats 2 - Cold Front Casual Sneakers from Finish Line,$45.00,https://www.macys.com/shop/product/skechers-womens-street-cleats-2-cold-front-casual-sneakers-from-finish-line?ID=10180429&CategoryID=56233
1659,Journee Collection,Women's Paisley Boot,$119.99,https://www.macys.com/shop/product/journee-collection-womens-paisley-boot?ID=10361427&CategoryID=56233
1660,Donald Pliner,Gell Dress Boots,$398.00,https://www.macys.com/shop/product/donald-pliner-gell-dress-boots?ID=10204562&CategoryID=56233
1661,Skechers,Women's One Up Wide Width Lifestyle Casual Sneakers from Finish Line,$30.00,https://www.macys.com/shop/product/skechers-womens-one-up-wide-width-lifestyle-casual-sneakers-from-finish-line?ID=9653537&CategoryID=56233
1662,Kamik,Women's Juliet Boots from Finish Line,$100.00,https://www.macys.com/shop/product/kamik-womens-juliet-boots-from-finish-line?ID=10424312&CategoryID=56233
1663,MICHAEL Michael Kors,Margot Platform Dress Sandals,$61.93,https://www.macys.com/shop/product/michael-michael-kors-margot-platform-dress-sandals?ID=8599506&CategoryID=56233
1664,Journee Collection,Women's Regular Late Boot,$73.00,https://www.macys.com/shop/product/journee-collection-womens-regular-late-boot?ID=9268996&CategoryID=56233
1665,Skechers,Women's Relaxed Fit Comfort Flex Happy Tails Athletic Work Sneakers from Finish Line,$65.00,https://www.macys.com/shop/product/skechers-womens-relaxed-fit-comfort-flex-happy-tails-athletic-work-sneakers-from-finish-line?ID=10424305&CategoryID=56233
1666,Franco Sarto,Nikki Espadrilles,$99.00,https://www.macys.com/shop/product/franco-sarto-nikki-espadrilles?ID=10456321&CategoryID=56233
1667,Marc Fisher,Ariana Demi-Wedge Sandals,$49.00,https://www.macys.com/shop/product/marc-fisher-ariana-demi-wedge-sandals?ID=10332867&CategoryID=56233
1668,Fergalicious,Shortly Slip On Sneakers,$49.95,https://www.macys.com/shop/product/fergalicious-shortly-slip-on-sneakers?ID=10470086&CategoryID=56233
1669,Madden Girl,Bounce Platform Sneakers,$69.00,https://www.macys.com/shop/product/madden-girl-bounce-platform-sneakers?ID=9514374&CategoryID=56233
1670,Rockport,Women's Total Motion 75MM Bow Pumps,$120.00,https://www.macys.com/shop/product/rockport-womens-total-motion-75mm-bow-pumps?ID=10360849&CategoryID=56233
1671,Calvin Klein,Women's Gella Asymmetrical Dress Pumps,$109.00,https://www.macys.com/shop/product/calvin-klein-womens-gella-asymmetrical-dress-pumps?ID=10238232&CategoryID=56233
1672,Asics,Women's GT-2000 8 Running Sneakers from Finish Line,$120.00,https://www.macys.com/shop/product/asics-womens-gt-2000-8-running-sneakers-from-finish-line?ID=10462509&CategoryID=56233
1673,New Balance,Women's 009 Casual Sneakers from Finish Line,$40.00,https://www.macys.com/shop/product/new-balance-womens-009-casual-sneakers-from-finish-line?ID=10060837&CategoryID=56233
1674,Rock & Candy,Bearly Flat Sandals,$9.76,https://www.macys.com/shop/product/rock-candy-bearly-flat-sandals?ID=9987435&CategoryID=56233
1675,Journee Collection,Women's Bristl Bootie,$68.00,https://www.macys.com/shop/product/journee-collection-womens-bristl-bootie?ID=9268469&CategoryID=56233
1676,Dr. Scholl's,Women's Minute Booties,$70.00,https://www.macys.com/shop/product/dr.-scholls-womens-minute-booties?ID=10184902&CategoryID=56233
1677,Journee Collection,Women's Bristl Bootie,$68.00,https://www.macys.com/shop/product/journee-collection-womens-bristl-bootie?ID=9268469&CategoryID=56233
1678,Dr. Scholl's,Women's Minute Booties,$70.00,https://www.macys.com/shop/product/dr.-scholls-womens-minute-booties?ID=10184902&CategoryID=56233
1679,Frye,Veronica Strap Short Booties,$358.00,https://www.macys.com/shop/product/frye-veronica-strap-short-booties?ID=10426571&CategoryID=56233
1680,Puma,Women's RS-X Reinvention Casual Sneakers from Finish Line,$75.00,https://www.macys.com/shop/product/puma-womens-rs-x-reinvention-casual-sneakers-from-finish-line?ID=10397600&CategoryID=56233
1681,Kenneth Cole Reaction,Women's Gen-ie Bottle Flats,$79.00,https://www.macys.com/shop/product/kenneth-cole-reaction-womens-gen-ie-bottle-flats?ID=10135568&CategoryID=56233
1682,White Mountain,San Diego Ankle Boots,$79.00,https://www.macys.com/shop/product/white-mountain-san-diego-ankle-boots?ID=9920728&CategoryID=56233
1683,Walking Cradles,Evan Bootie,$100.00,https://www.macys.com/shop/product/walking-cradles-evan-bootie?ID=10480411&CategoryID=56233
1684,Cliffs by White Mountain,Penwood Booties,$119.00,https://www.macys.com/shop/product/cliffs-by-white-mountain-penwood-booties?ID=10238297&CategoryID=56233
1685,Alfani,"Women's Harpper Kitten-Heel Booties, Created for Macy's",$99.50,https://www.macys.com/shop/product/alfani-womens-harpper-kitten-heel-booties-created-for-macys?ID=9271124&CategoryID=56233
1686,Nike,Women's Free Run 5.0 Disrupt Running Sneakers from Finish Line,$50.00,https://www.macys.com/shop/product/nike-womens-free-run-5.0-disrupt-running-sneakers-from-finish-line?ID=10097411&CategoryID=56233
1687,Cliffs by White Mountain,Ella Wedges,$79.00,https://www.macys.com/shop/product/cliffs-by-white-mountain-ella-wedges?ID=10465341&CategoryID=56233
1688,Lauren Ralph Lauren,Eastwell Dress Boots,$185.00,https://www.macys.com/shop/product/lauren-ralph-lauren-eastwell-dress-boots?ID=9497205&CategoryID=56233
1689,Sam Edelman,Margie Pointed-Toe Pumps,$97.99,https://www.macys.com/shop/product/sam-edelman-margie-pointed-toe-pumps?ID=10336017&CategoryID=56233
1690,Teva,Women's Highside 84 Sneakers,$67.49,https://www.macys.com/shop/product/teva-womens-highside-84-sneakers?ID=8433687&CategoryID=56233
1691,TOMS,Women's Alpargata Faux-Shearling-Lined Slip-On Flats,$59.00,https://www.macys.com/shop/product/toms-womens-alpargata-faux-shearling-lined-slip-on-flats?ID=9594870&CategoryID=56233
1692,Nike,Women's Air Zoom Pegasus 36 Running Sneakers from Finish Line,$120.00,https://www.macys.com/shop/product/nike-womens-air-zoom-pegasus-36-running-sneakers-from-finish-line?ID=10496634&CategoryID=56233
1693,LifeStride,Pacey Shooties,$60.00,https://www.macys.com/shop/product/lifestride-pacey-shooties?ID=10360329&CategoryID=56233
1694,Bandolino,Orelia Booties,$119.00,https://www.macys.com/shop/product/bandolino-orelia-booties?ID=9942217&CategoryID=56233
1695,Steve Madden,Women's Rookie Chop-Out Booties,$102.00,https://www.macys.com/shop/product/steve-madden-womens-rookie-chop-out-booties?ID=8247152&CategoryID=56233
1696,Bandolino,Odear Low Block Heel Pumps,$69.00,https://www.macys.com/shop/product/bandolino-odear-low-block-heel-pumps?ID=9942216&CategoryID=56233
1697,Thalia Sodi,"Verrda Platform Dress Sandals, Created for Macy's",$24.93,https://www.macys.com/shop/product/thalia-sodi-verrda-platform-dress-sandals-created-for-macys?ID=10207457&CategoryID=56233
1698,Carlos by Carlos Santana,Carlos Santana Mika Western Boots,$34.93,https://www.macys.com/shop/product/carlos-santana-mika-western-boots?ID=10147771&CategoryID=56233
1699,Steve Madden,Women's Grady Lug-Sole Booties,$132.00,https://www.macys.com/shop/product/steve-madden-womens-grady-lug-sole-booties?ID=9617360&CategoryID=56233
1700,Steve Madden,Women's Loft Naked Sandals,$82.00,https://www.macys.com/shop/product/steve-madden-womens-loft-naked-sandals?ID=10510180&CategoryID=56233
1701,Style & Co,"Wynonaa Wedge Booties, Created for Macy's",$79.50,https://www.macys.com/shop/product/style-co-wynonaa-wedge-booties-created-for-macys?ID=9526515&CategoryID=56233
1702,Marc Fisher,Cayleen Slingback Pumps,$79.00,https://www.macys.com/shop/product/marc-fisher-cayleen-slingback-pumps?ID=10400548&CategoryID=56233
1703,Style & Co,"Sachi Block-Heel Mid-Shaft Boots, Created for Macy's",$49.99,https://www.macys.com/shop/product/style-co-sachi-block-heel-mid-shaft-boots-created-for-macys?ID=9368454&CategoryID=56233
1704,Charter Club,"Wandaa Wedge, Created for Macy's",$79.50,https://www.macys.com/shop/product/charter-club-wandaa-wedge-created-for-macys?ID=9368257&CategoryID=56233
1705,Betsey Johnson,Women's Scuff Slippers,$29.00,https://www.macys.com/shop/product/betsey-johnson-womens-scuff-slippers?ID=10439329&CategoryID=56233
1706,Dearfoams,"Women's Quilted Velour Moccasin Slippers, Online Only",$34.00,https://www.macys.com/shop/product/dearfoams-womens-quilted-velour-moccasin-slippers-online-only?ID=9920905&CategoryID=56233
1707,Journee Collection,Women's Tiffany Boot,$89.00,https://www.macys.com/shop/product/journee-collection-womens-tiffany-boot?ID=10178200&CategoryID=56233
1708,Walking Cradles,Esme Bootie,$100.00,https://www.macys.com/shop/product/walking-cradles-esme-bootie?ID=10480435&CategoryID=56233
1709,Kenneth Cole Reaction,Prime Lace Up Booties,$99.00,https://www.macys.com/shop/product/kenneth-cole-reaction-prime-lace-up-booties?ID=10482679&CategoryID=56233
1710,Naturalizer,Hoda Shooties,$69.99,https://www.macys.com/shop/product/naturalizer-hoda-shooties?ID=10456109&CategoryID=56233
1711,Nike,Women's Air Zoom Pegasus 36 Holiday Sparkle Running Sneakers from Finish Line,$125.00,https://www.macys.com/shop/product/nike-womens-air-zoom-pegasus-36-holiday-sparkle-running-sneakers-from-finish-line?ID=10478232&CategoryID=56233
1712,XOXO,Trinidad Slouchy Dress Boots,$69.00,https://www.macys.com/shop/product/xoxo-trinidad-slouchy-dress-boots?ID=10498516&CategoryID=56233
1713,Sam Edelman,Margie Pointed-Toe Pumps,$83.99,https://www.macys.com/shop/product/sam-edelman-margie-pointed-toe-pumps?ID=10126524&CategoryID=56233
