,item_name,item_price,item_link
2309,ECCO Soft 7 Sneaker (Women),$89.90,https://shop.nordstrom.com/s/ecco-soft-7-sneaker-women/5452655?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=rose%20dust%20leather
2310,Steven by Steve Madden Iza Transparent Slide Sandal (Women),$91.95,https://shop.nordstrom.com/s/steven-by-steve-madden-iza-transparent-slide-sandal-women/5435125?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blush%20multi
2311,Golden Goose Slide Sequin High Top Sneaker (Women) (Nordstrom Exclusive),$630.00,https://shop.nordstrom.com/s/golden-goose-slide-sequin-high-top-sneaker-women-nordstrom-exclusive/5393502?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pink%20glitter
2312,Blondo Iselles Waterproof Hiking Boot (Women),$89.90,https://shop.nordstrom.com/s/blondo-iselles-waterproof-hiking-boot-women/5373949?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20waterproof%20suede
2313,Chinese Laundry Aced Platform Sandal (Women),$59.95,https://shop.nordstrom.com/s/chinese-laundry-aced-platform-sandal-women/5338965?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20faux%20leather
2314,Vince Camuto Brindin Flat (Women),$78.95,https://shop.nordstrom.com/s/vince-camuto-brindin-flat-women/5421681?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=razz%20red%20suede
2315,Nike Zoom Air Fearless Flyknit 2 AMP Training Shoe (Women),$130.00,https://shop.nordstrom.com/s/nike-zoom-air-fearless-flyknit-2-amp-training-shoe-women/5322158?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pink%2F%20oil%20grey%2F%20light%20pink
2316,Söfft Tagan Lace-Up Boot (Women),$159.95,https://shop.nordstrom.com/s/sofft-tagan-lace-up-boot-women/5327507?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=barley%20suede
2317,Aquazzura Deneuve Bow Pointy Toe Pump (Women),$750.00,https://shop.nordstrom.com/s/aquazzura-deneuve-bow-pointy-toe-pump-women/4948641?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20stardust
2318,Nina Nina60 Pointy Toe Pump (Women),$78.95,https://shop.nordstrom.com/s/nina-nina60-pointy-toe-pump-women/5549328?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=noir%20fabric
2319,Nike Air Wildwood ACG Sneaker (Unisex),$87.96 – $92.96,https://shop.nordstrom.com/s/nike-air-wildwood-acg-sneaker-unisex/5545777?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=desert%20sand%2F%20grey%2F%20white
2320,Balenciaga Logo Pool Slide Sandal (Women),$295.00,https://shop.nordstrom.com/s/balenciaga-logo-pool-slide-sandal-women/5449787?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pink
2321,Jeffrey Campbell Belmondo Lace-Up Boot (Women),$184.95,https://shop.nordstrom.com/s/jeffrey-campbell-belmondo-lace-up-boot-women/5331342?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20crinkle%20patent
2322,AGL d'Orsay Ankle Strap Pump (Women),$350.00 – $360.00,https://shop.nordstrom.com/s/agl-dorsay-ankle-strap-pump-women/4863456?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20python%20print
2323,Naturalizer Samantha Half d'Orsay Flat (Women),$89.95 – $89.99,https://shop.nordstrom.com/s/naturalizer-samantha-half-dorsay-flat-women/4549657?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
2324,Frye Kenzie Venetian Flat (Women),$155.33,https://shop.nordstrom.com/s/frye-kenzie-venetian-flat-women/4966394?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=red%20leather
2325,Chinese Laundry Marnie Loafer Mule (Women),$89.95,https://shop.nordstrom.com/s/chinese-laundry-marnie-loafer-mule-women/4806849?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=yellow%2F%20dark%20brown%20snake
2326,MICHAEL Michael Kors Berkley Platform Wedge (Women),$99.00,https://shop.nordstrom.com/s/michael-michael-kors-berkley-platform-wedge-women/4506832?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pale%20gold%20fabric
2327,Christian Louboutin Kate Kitten Heel Pump (Women),$695.00,https://shop.nordstrom.com/s/christian-louboutin-kate-kitten-heel-pump-women/5417111?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
2328,Aquatalia Ursele Tall Boot (Women),$374.98,https://shop.nordstrom.com/s/aquatalia-ursele-tall-boot-women/5416051?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
2329,Sam Edelman Paila Bootie (Women),$95.96,https://shop.nordstrom.com/s/sam-edelman-paila-bootie-women/5387052?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
2330,Vince Camuto Ankle Boot (Women),$99.95,https://shop.nordstrom.com/s/vince-camuto-ankle-boot-women/5383022?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
2331,Golden Goose Hanami Slip-On Sneaker (Women) (Nordstrom Exclusive),$480.00,https://shop.nordstrom.com/s/golden-goose-hanami-slip-on-sneaker-women-nordstrom-exclusive/5271958?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey
2332,Franco Sarto Ailee Flat (Women),$88.95,https://shop.nordstrom.com/s/franco-sarto-ailee-flat-women/5505618?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
2333,Gucci Zumi Loafer Pump (Women),$890.00,https://shop.nordstrom.com/s/gucci-zumi-loafer-pump-women/5305050?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
2334,Gucci New Ace Convertible Heel Sneaker (Women),$730.00,https://shop.nordstrom.com/s/gucci-new-ace-convertible-heel-sneaker-women/4637452?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%2F%20bee%20print
2335,Saint Laurent Monogramme Logo Espadrille (Women),$345.00,https://shop.nordstrom.com/s/saint-laurent-monogramme-logo-espadrille-women/5446409?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=camo
2336,Tory Burch Kira Sport Sandal (Women),$214.40,https://shop.nordstrom.com/s/tory-burch-kira-sport-sandal-women/5376053?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=warm%20roccia%20%2F%20dark%20sienna
2337,Sole Society Andorra Pump (Women),$89.95,https://shop.nordstrom.com/s/sole-society-andorra-pump-women/4800845?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=taupe%20suede
2338,Nike Air Zoom Pegasus 36 Running Shoe (Women),$120.00,https://shop.nordstrom.com/s/nike-air-zoom-pegasus-36-running-shoe-women/5530586?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pumice%2F%20pink%20quartz%2F%20vast%20grey
2339,Vans Sk8-Hi Reissue Sneaker (Women),$94.95,https://shop.nordstrom.com/s/vans-sk8-hi-reissue-sneaker-women/5384303?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blanc%20de%20blanc%2F%20true%20white
2340,Valentino Garavani Rockstud Block Heel Sandal (Women),"$1,075.00",https://shop.nordstrom.com/s/valentino-garavani-rockstud-block-heel-sandal-women/5373001?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=gold
2341,Valentino Garavani Rockstud Espadrille Wedge (Women),$795.00,https://shop.nordstrom.com/s/valentino-garavani-rockstud-espadrille-wedge-women/4447904?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=nero
2342,Donald Pliner Gell Tall Boot (Women),$238.80,https://shop.nordstrom.com/s/donald-pliner-gell-tall-boot-women/5322348?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dark%20brown%20leather
2343,J.Reneé Daray Kitten Heel Pump (Women),$69.89,https://shop.nordstrom.com/s/j-renee-daray-kitten-heel-pump-women/5197579?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20fabric
2344,Prada Logo Logo Espadrille (Women),$580.00 – $590.00,https://shop.nordstrom.com/s/prada-logo-logo-espadrille-women/5125949?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white
2345,Jeffrey Campbell Fluffy Faux Fur Bootie (Women),$139.95,https://shop.nordstrom.com/s/jeffrey-campbell-fluffy-faux-fur-bootie-women/5100380?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=ivory%20faux%20fur
2346,Pedro Garcia Nanette Platform Sandal (Women),$525.00,https://shop.nordstrom.com/s/pedro-garcia-nanette-platform-sandal-women/5451028?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=thyme
2347,Kork-Ease® Prairie Bootie (Women),$164.95,https://shop.nordstrom.com/s/kork-ease-prairie-bootie-women/5194045?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brown%20suede
2348,Soludos Platform Espadrille Flat (Women),$40.98 – $50.55,https://shop.nordstrom.com/s/soludos-platform-espadrille-flat-women/4872080?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20canvas
2349,Chinese Laundry Teaser2 Platform Sandal (Women),$79.95,https://shop.nordstrom.com/s/chinese-laundry-teaser2-platform-sandal-women/4792217?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=espresso%20patent%20leather
2350,Linea Paolo Felicia II Wedge Bootie (Women),$129.95,https://shop.nordstrom.com/s/linea-paolo-felicia-ii-wedge-bootie-women/4699122?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=light%20gold%20metallic%20leather
2351,SARTO By Franco Sarto Sasha Pointy Toe Pump (Women),$59.37,https://shop.nordstrom.com/s/sarto-by-franco-sarto-sasha-pointy-toe-pump-women/5514795?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dark%20pink%20suede
2352,Balmain Calypso Quilted Leather Slide Sandal (Women),$295.00,https://shop.nordstrom.com/s/balmain-calypso-quilted-leather-slide-sandal-women/5441708?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
2353,Munro Becca Loafer (Women),$209.95,https://shop.nordstrom.com/s/munro-becca-loafer-women/5299396?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede%2F%20black%20fabric
2354,Linea Paolo Nia Bootie (Women),$139.95,https://shop.nordstrom.com/s/linea-paolo-nia-bootie-women/5395001?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20black-silver%20suede
2355,Sam Edelman Danna Pointy Toe Pump (Women),$129.95,https://shop.nordstrom.com/s/sam-edelman-danna-pointy-toe-pump-women/5372976?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
2356,Söfft Myka Pump (Women),$109.95,https://shop.nordstrom.com/s/sofft-myka-pump-women/5327501?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cork%20leather
2357,Earth® Zurich Bern Loafer (Women),$124.95,https://shop.nordstrom.com/s/earth-zurich-bern-loafer-women/5298540?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20blue%20nubuck%20leather
2358,AGL Micro Pointed Toe Loafer (Women),$380.00 – $390.00,https://shop.nordstrom.com/s/agl-micro-pointed-toe-loafer-women/5244174?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%20multi%20snake%20print
2359,INUIKII Classic Genuine Shearling Sneaker Boot (Women),$295.00,https://shop.nordstrom.com/s/inuikii-classic-genuine-shearling-sneaker-boot-women/5055953?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=taupe
2360,Salvatore Ferragamo Jelly Ballerina Flat (Women),$350.00,https://shop.nordstrom.com/s/salvatore-ferragamo-jelly-ballerina-flat-women/4865068?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
2361,Badgley Mischka Esmeralda Embellished Pointed Toe Pump (Women),$134.98,https://shop.nordstrom.com/s/badgley-mischka-esmeralda-embellished-pointed-toe-pump-women/5530797?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=ivory%20satin
2362,Nike Blazer Mid Rebel Sneaker (Women),$49.98,https://shop.nordstrom.com/s/nike-blazer-mid-rebel-sneaker-women/5462426?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%2F%20platinum%20tint%2F%20white
2363,Schutz Anaiya Bootie (Women),$294.95,https://shop.nordstrom.com/s/schutz-anaiya-bootie-women/5384557?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=bisque
2364,Gucci Marmont Kiltie Fringe Slide Sandal (Women),$730.00,https://shop.nordstrom.com/s/gucci-marmont-kiltie-fringe-slide-sandal-women/5305045?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=mystic%20white
2365,Jewel Badgley Mischka Katerina Ankle Strap Sandal (Women),$98.95,https://shop.nordstrom.com/s/jewel-badgley-mischka-katerina-ankle-strap-sandal-women/5182056?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=champagne%20crystal%20satin
2366,Clarks® Pure Tone Flat (Women),$109.95 – $119.95,https://shop.nordstrom.com/s/clarks-pure-tone-flat-women/4983317?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20leather
2367,Clarks® Un Darcey Cap Flat (Women),$60.00,https://shop.nordstrom.com/s/clarks-un-darcey-cap-flat-women/5535396?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20interest%20leather
2368,FitFlop Lottie Crystal Flower Wedge Flip Flop (Women),$63.00,https://shop.nordstrom.com/s/fitflop-lottie-crystal-flower-wedge-flip-flop-women/5505709?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=heather%20pink%20faux%20leather
2369,27 Edit Alanna Pump (Women),$124.95 – $139.95,https://shop.nordstrom.com/s/27-edit-alanna-pump-women/5222387?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=rich%20coral%20suede
2370,Nike Shox TL Sneaker (Women),$170.00,https://shop.nordstrom.com/s/nike-shox-tl-sneaker-women/5516034?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%2F%20black%2F%20green%2F%20violet
2371,Blondo Tallis Slouch Waterproof Boot (Women),$201.95,https://shop.nordstrom.com/s/blondo-tallis-slouch-waterproof-boot-women/5294245?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=chocolate%20suede
2372,Vionic Shawn Water Resistant Sneaker (Women),$149.95,https://shop.nordstrom.com/s/vionic-shawn-water-resistant-sneaker-women/5352549?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=wheat%20waterproof%20nubuck
2373,rag & bone Aslen Boot (Women),$475.00,https://shop.nordstrom.com/s/rag-bone-aslen-boot-women/5343616?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
2374,SOREL Joan of Arctic II Cozy Genuine Shearling Wedge Bootie (Women),$249.95,https://shop.nordstrom.com/s/sorel-joan-of-arctic-ii-cozy-genuine-shearling-wedge-bootie-women/5306385?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=camel%20brown%20suede
2375,Daniel Green Evalyn Slipper Bootie (Women),$34.95,https://shop.nordstrom.com/s/daniel-green-evalyn-slipper-bootie-women/5027095?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20fabric
2376,Hunter Original Short Nebula Play Rain Boot (Women),$100.00,https://shop.nordstrom.com/s/hunter-original-short-nebula-play-rain-boot-women/5443818?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
2377,Sam Edelman Halo Mule (Women),$71.96,https://shop.nordstrom.com/s/sam-edelman-halo-mule-women/5349105?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20gold%20fabric
2378,Steve Madden Malibu Pump (Women),$65.96,https://shop.nordstrom.com/s/steve-madden-malibu-pump-women/5316064?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=rhinestone
2379,Nike Air Max2 Light Sneaker (Women),$111.96,https://shop.nordstrom.com/s/nike-air-max2-light-sneaker-women/5274364?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%2F%20red%2F%20black%2F%20gray
2380,Clarks® Originals Wallabee Chukka (Women),$84.00,https://shop.nordstrom.com/s/clarks-originals-wallabee-chukka-women/4815384?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=beeswax%20leather
2381,BP. Gabby Woven Wedge Sandal (Women),$59.95,https://shop.nordstrom.com/s/bp-gabby-woven-wedge-sandal-women/5105211?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20woven
2382,AquaDiva Montreal Waterproof Knee High Boot (Women),$294.95,https://shop.nordstrom.com/s/aquadiva-montreal-waterproof-knee-high-boot-women/4981770?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
2383,Naturalizer Taimi Sandal (Women),$78.95,https://shop.nordstrom.com/s/naturalizer-taimi-sandal-women/4332398?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver%20glitter
2384,Nina Volanda Ankle Strap Sandal (Women),$78.95,https://shop.nordstrom.com/s/nina-volanda-ankle-strap-sandal-women/5549625?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=champagne%20satin
2385,Jimmy Choo Hawaii Leather Lace-Up Sneaker (Women),$450.00,https://shop.nordstrom.com/s/jimmy-choo-hawaii-leather-lace-up-sneaker-women/5397316?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white
2386,PIKOLINOS Daroca Knee High Boot (Women),$259.95,https://shop.nordstrom.com/s/pikolinos-daroca-knee-high-boot-women/5045011?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cuero%20leather
2387,Valentino Garavani Rockstud Sneaker (Women),$795.00,https://shop.nordstrom.com/s/valentino-garavani-rockstud-sneaker-women/4318168?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20leather
2388,Tory Burch Metal Miller Flip Flop (Women),$228.00,https://shop.nordstrom.com/s/tory-burch-metal-miller-flip-flop-women/5521384?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=leccio%20%2F%20gold
2389,Jessica Simpson Pixera Pump (Women),$53.37,https://shop.nordstrom.com/s/jessica-simpson-pixera-pump-women/5509152?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=neon%20yellow
2390,Vans Old Skool Suede Low Top Sneaker (Women),$64.95,https://shop.nordstrom.com/s/vans-old-skool-suede-low-top-sneaker-women/5312559?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=shadow%20gray%2F%20true%20white
2391,Clarks® Unstructured Tallara Liz Wedge Pump (Women),$74.95,https://shop.nordstrom.com/s/clarks-unstructured-tallara-liz-wedge-pump-women/5552546?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
